latitude,longitude,bikes available,distance,name,categories,price,rating,category
20.59875,-100.39251,0,768.983178466014,Comedor De La Marquesa,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2,4.1,breakfast_brunch
20.59875,-100.39251,0,710.0804925410584,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,oaxacan
20.59875,-100.39251,0,710.0804925410584,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,yucatan
20.59875,-100.39251,0,748.6622353569203,Restaurante Bar 1810,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,3.6,mexican
20.59875,-100.39251,0,465.4651092625503,La Mariposa,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,3.5,cafeteria
20.59875,-100.39251,0,661.7589395864511,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.59875,-100.39251,0,755.4381692441757,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,cafeteria
20.59875,-100.39251,0,755.4381692441757,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,breakfast_brunch
20.59875,-100.39251,0,755.4381692441757,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,french
20.59875,-100.39251,0,807.5970928709326,Cenaduria Blas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.59875,-100.39251,0,593.1954102108356,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,hotdog
20.59875,-100.39251,0,593.1954102108356,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,beerbar
20.59875,-100.39251,0,593.1954102108356,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,burgers
20.59875,-100.39251,0,658.5633231006716,La Antojería,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,3.5,mexican
20.59875,-100.39251,0,687.0038584736924,Trattoria da Pulcinella,"[{'alias': 'italian', 'title': 'Italian'}]",1,3.7,italian
20.59875,-100.39251,0,665.9948310817035,La Fabrica de Chocolate,"[{'alias': 'churros', 'title': 'Churros'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",3,3.3,churros
20.59875,-100.39251,0,665.9948310817035,La Fabrica de Chocolate,"[{'alias': 'churros', 'title': 'Churros'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",3,3.3,cafeteria
20.589438,-100.40089,0,820.4053260347083,Tikua Sureste,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,4.7,oaxacan
20.589438,-100.40089,0,820.4053260347083,Tikua Sureste,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,4.7,yucatan
20.589438,-100.40089,0,403.41135973809696,Las Monjas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.589438,-100.40089,0,985.5529414103473,Hank's Querétaro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2,4.2,bars
20.589438,-100.40089,0,985.5529414103473,Hank's Querétaro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2,4.2,seafood
20.589438,-100.40089,0,985.5529414103473,Hank's Querétaro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2,4.2,cajun
20.589438,-100.40089,0,955.0205771643506,La Charamusca,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,4.8,cafeteria
20.589438,-100.40089,0,955.0205771643506,La Charamusca,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,4.8,coffee
20.589438,-100.40089,0,818.4223449928063,Comedor De La Marquesa,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2,4.1,mexican
20.589438,-100.40089,0,818.4223449928063,Comedor De La Marquesa,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2,4.1,breakfast_brunch
20.589438,-100.40089,0,719.5929155609696,Erlum,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",2,4.7,gastropubs
20.589438,-100.40089,0,467.312383500674,Portal de Santa Rosa,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,5.0,mexican
20.589438,-100.40089,0,125.89758097605485,Las Delicias,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,5.0,mexican
20.589438,-100.40089,0,1108.205306682707,Alioli,"[{'alias': 'spanish', 'title': 'Spanish'}]",2,4.7,spanish
20.589438,-100.40089,0,979.0068426367635,Tacos el Pata,"[{'alias': 'tacos', 'title': 'Tacos'}]",2,4.0,tacos
20.589438,-100.40089,0,891.5228710447151,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.589438,-100.40089,0,1021.5448442845768,La Mariposa,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,3.5,cafeteria
20.589438,-100.40089,0,741.105301990452,Trattoria da Pulcinella,"[{'alias': 'italian', 'title': 'Italian'}]",1,3.7,italian
20.589438,-100.40089,0,265.72799650739404,Las Brisas,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,4.0,mexican
20.589438,-100.40089,0,1001.660883017324,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,hotdog
20.589438,-100.40089,0,1001.660883017324,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,beerbar
20.589438,-100.40089,0,1001.660883017324,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,burgers
20.589438,-100.40089,0,990.8972937924449,Comalli,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.5,bars
20.589438,-100.40089,0,990.8972937924449,Comalli,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.5,mexican
20.589438,-100.40089,0,1187.8125760123164,Restaurante Los Huastecos,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2,4.0,mexican
20.589438,-100.40089,0,1187.8125760123164,Restaurante Los Huastecos,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2,4.0,diners
20.589438,-100.40089,0,1187.8125760123164,Restaurante Los Huastecos,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2,4.0,steak
20.589438,-100.40089,0,586.4973205432415,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,breakfast_brunch
20.589438,-100.40089,0,586.4973205432415,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,coffee
20.589438,-100.40089,0,559.5912318134826,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,german
20.589438,-100.40089,0,559.5912318134826,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,beergardens
20.589438,-100.40089,0,634.2934714538404,Diktatur,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",2,2.2,gastropubs
20.59644,-100.38074,5,988.6912276135711,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,international
20.59644,-100.38074,5,988.6912276135711,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,buffets
20.59644,-100.38074,5,988.6912276135711,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,mexican
20.59644,-100.38074,5,533.1482689247541,La República,"[{'alias': 'international', 'title': 'International'}]",3,3.8,international
20.59644,-100.38074,5,948.741037380216,Chinicuil,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,4.6,mexican
20.59644,-100.38074,5,586.5412857501236,Cenaduria Blas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.59644,-100.38074,5,704.1703096025243,L'Ostería De Il Duomo,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.3,italian
20.59644,-100.38074,5,493.5615960504039,Toki Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",1,4.6,sushi
20.59644,-100.38074,5,646.2608501450526,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,german
20.59644,-100.38074,5,646.2608501450526,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.59644,-100.38074,5,785.8784635987572,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,oaxacan
20.59644,-100.38074,5,785.8784635987572,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,yucatan
20.59644,-100.38074,5,684.5093868010915,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,argentine
20.59644,-100.38074,5,684.5093868010915,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,pizza
20.59644,-100.38074,5,1002.5570241819993,Restaurante Bar 1810,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,3.6,mexican
20.59644,-100.38074,5,966.9619029461858,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,breakfast_brunch
20.59644,-100.38074,5,966.9619029461858,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,mexican
20.59644,-100.38074,5,963.4835802835023,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,cafeteria
20.59644,-100.38074,5,963.4835802835023,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,breakfast_brunch
20.59644,-100.38074,5,963.4835802835023,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,french
20.59644,-100.38074,5,519.4893195633065,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,argentine
20.59644,-100.38074,5,519.4893195633065,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,latin
20.59644,-100.38074,5,270.13204722982573,Sinatra 351,"[{'alias': 'pizza', 'title': 'Pizza'}]",2,4.0,pizza
20.59644,-100.38074,5,746.7989367827839,Cocono,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.59644,-100.38074,5,736.1275576260829,Fisher's,"[{'alias': 'seafood', 'title': 'Seafood'}]",2,4.0,seafood
20.59644,-100.38074,5,949.0067236609543,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,german
20.59644,-100.38074,5,949.0067236609543,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,breakfast_brunch
20.59644,-100.38074,5,949.0067236609543,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,vegetarian
20.59644,-100.38074,5,1105.6032445022224,Che Papusa,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3,5.0,steak
20.59644,-100.38074,5,554.5454521145982,Drakos,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,4.5,sandwiches
20.59644,-100.38074,5,547.0853167621747,Café con Pan,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1,3.7,coffee
20.59644,-100.38074,5,547.0853167621747,Café con Pan,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1,3.7,breakfast_brunch
20.5957,-100.406,0,949.9601095164928,Las Monjas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.5957,-100.406,0,783.3354553821678,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.5957,-100.406,0,1260.8079757129867,Portal de Santa Rosa,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,5.0,mexican
20.5957,-100.406,0,857.4284416731784,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,hotdog
20.5957,-100.406,0,857.4284416731784,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,beerbar
20.5957,-100.406,0,857.4284416731784,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,burgers
20.5957,-100.406,0,993.7456949926991,Las Delicias,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,5.0,mexican
20.5957,-100.406,0,656.5311470089918,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,breakfast_brunch
20.5957,-100.406,0,656.5311470089918,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,coffee
20.5957,-100.406,0,1135.3322012317035,Las Brisas,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,4.0,mexican
20.5957,-100.406,0,993.4347645576407,Antojitos Tere,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",1,0.0,foodstands
20.5957,-100.406,0,800.2107376758532,The Italian Coffee Company,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,0.0,cafeteria
20.59354,-100.40795,0,1049.8598764639032,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.59354,-100.40795,0,960.5298971717576,Las Delicias,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,5.0,mexican
20.59354,-100.40795,0,440.4876156996284,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,breakfast_brunch
20.59354,-100.40795,0,440.4876156996284,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,coffee
20.59354,-100.40795,0,966.4320050342344,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,german
20.59354,-100.40795,0,966.4320050342344,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,beergardens
20.59354,-100.40795,0,1129.4687634374056,Las Brisas,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,4.0,mexican
20.59354,-100.40795,0,698.2092404524388,The Italian Coffee Company,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,0.0,cafeteria
20.59354,-100.40795,0,1339.9231268603896,Chila King,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,3.0,mexican
20.5931,-100.40572,3,827.0361306788578,Las Monjas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.5931,-100.40572,3,864.9832346483911,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.5931,-100.40572,3,1079.9448500808323,Portal de Santa Rosa,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,5.0,mexican
20.5931,-100.40572,3,752.4125789622354,Las Delicias,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,5.0,mexican
20.5931,-100.40572,3,961.7236199622812,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,hotdog
20.5931,-100.40572,3,961.7236199622812,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,beerbar
20.5931,-100.40572,3,961.7236199622812,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,burgers
20.5931,-100.40572,3,374.4166527401279,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,breakfast_brunch
20.5931,-100.40572,3,374.4166527401279,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,coffee
20.5931,-100.40572,3,912.6734503159221,Las Brisas,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,4.0,mexican
20.5931,-100.40572,3,852.6228027791989,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,german
20.5931,-100.40572,3,852.6228027791989,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,beergardens
20.5931,-100.40572,3,830.9449833606939,Antojitos Tere,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",1,0.0,foodstands
20.5931,-100.40572,3,523.0727544478206,The Italian Coffee Company,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,0.0,cafeteria
20.5931,-100.40572,3,1094.1424373082862,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",1,1.5,sandwiches
20.5931,-100.40572,3,1094.1424373082862,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",1,1.5,salad
20.5931,-100.40572,3,1154.4095416884093,Chila King,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,3.0,mexican
20.60144,-100.38394,4,515.646637870791,La República,"[{'alias': 'international', 'title': 'International'}]",3,3.8,international
20.60144,-100.38394,4,1166.3239036015643,Di Vino,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.5,italian
20.60144,-100.38394,4,1118.7366373637403,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,international
20.60144,-100.38394,4,1118.7366373637403,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,buffets
20.60144,-100.38394,4,1118.7366373637403,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,mexican
20.60144,-100.38394,4,1270.7599473292855,La Charamusca,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,4.8,cafeteria
20.60144,-100.38394,4,1270.7599473292855,La Charamusca,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,4.8,coffee
20.60144,-100.38394,4,1137.6707999233133,San Miguelito,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.4,mexican
20.60144,-100.38394,4,509.4410356325147,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,breakfast_brunch
20.60144,-100.38394,4,509.4410356325147,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,mexican
20.60144,-100.38394,4,227.15826565260826,Toki Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",1,4.6,sushi
20.60144,-100.38394,4,1143.7615188042248,Alioli,"[{'alias': 'spanish', 'title': 'Spanish'}]",2,4.7,spanish
20.60144,-100.38394,4,466.9631751432426,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,german
20.60144,-100.38394,4,466.9631751432426,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,breakfast_brunch
20.60144,-100.38394,4,466.9631751432426,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,vegetarian
20.60144,-100.38394,4,914.301399093235,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,oaxacan
20.60144,-100.38394,4,914.301399093235,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,yucatan
20.60144,-100.38394,4,780.3914052199162,Cenaduria Blas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.60144,-100.38394,4,1135.146780564335,Restaurante Bar 1810,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,3.6,mexican
20.60144,-100.38394,4,349.022582657472,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,argentine
20.60144,-100.38394,4,349.022582657472,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,latin
20.60144,-100.38394,4,961.773264937155,L'Ostería De Il Duomo,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.3,italian
20.60144,-100.38394,4,1106.5503069899346,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,cafeteria
20.60144,-100.38394,4,1106.5503069899346,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,breakfast_brunch
20.60144,-100.38394,4,1106.5503069899346,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,french
20.60144,-100.38394,4,896.1730209623711,Mochomos,"[{'alias': 'seafood', 'title': 'Seafood'}]",3,4.7,seafood
20.60144,-100.38394,4,1058.1465219239885,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,argentine
20.60144,-100.38394,4,1058.1465219239885,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,pizza
20.60144,-100.38394,4,186.9837889424347,Restaurant Bar el Palomar,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1,4.0,restaurants
20.60144,-100.38394,4,1219.495304395756,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,german
20.60144,-100.38394,4,1219.495304395756,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.60144,-100.38394,4,1193.5014604818682,La Mariposa,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,3.5,cafeteria
20.60071,-100.38058,10,165.32702479975032,La República,"[{'alias': 'international', 'title': 'International'}]",3,3.8,international
20.60071,-100.38058,10,1273.1155031158191,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,international
